isFraud,TransactionAmt,dist1,C1,hour_of_day
0,57.95,4.0,3.0,14
0,312.95,,1.0,14
0,312.95,,1.0,14
0,47.95,,1.0,14
0,57.95,,6.0,14
0,59.0,,186.0,14
0,20.95,211.0,10.0,14
0,312.95,,1.0,14
0,397.95,,1.0,14
0,312.95,,1.0,14
0,9.788,,1.0,14
0,190.95,2.0,2.0,14
0,103.97,55.0,1.0,14
0,57.95,,3.0,14
0,9.788,,1.0,14
0,68.95,,1.0,14
0,117.0,0.0,1.0,14
0,47.95,,1.0,14
0,644.95,647.0,1.0,14
0,97.0,,1.0,14
0,159.95,,4.0,14
0,644.95,647.0,1.0,14
0,107.95,,4.0,14
0,107.95,1.0,1.0,14
0,25.95,3.0,5.0,14
0,47.95,,1.0,14
0,50.0,,1.0,14
0,399.95,647.0,1.0,14
0,35.95,,8.0,14
0,226.0,1.0,1.0,14
0,77.95,10.0,6.0,14
0,107.95,,2.0,14
0,399.95,647.0,1.0,14
0,210.95,,1.0,14
0,55.95,4.0,4.0,14
0,969.95,15.0,2.0,14
0,25.95,7.0,4.0,14
0,107.95,12.0,4.0,14
0,32.97,,1.0,14
0,994.0,15.0,1.0,14
0,97.95,67.0,4.0,14
0,117.0,5.0,2.0,14
0,57.95,41.0,1.0,14
0,9.788,,1.0,14
0,150.0,,1.0,14
0,49.0,7.0,1.0,14
0,159.95,0.0,109.0,14
0,59.695,,1.0,14
0,50.0,,1.0,14
0,58.95,24.0,3.0,14
0,59.695,,1.0,14
0,115.0,0.0,3.0,14
0,35.95,,2.0,14
0,59.695,,1.0,14
0,209.95,,2.0,14
0,146.0,7.0,1.0,14
0,112.0,0.0,17.0,14
0,107.95,27.0,6.0,14
0,59.695,,1.0,14
0,97.0,9.0,3.0,14
0,117.0,5.0,1.0,14
0,311.95,14.0,1.0,14
0,25.95,210.0,7.0,14
0,159.95,,5.0,14
0,269.95,,1.0,14
0,226.0,2.0,2.0,14
0,150.0,,1.0,14
0,59.695,,1.0,14
0,30.95,,1.0,14
0,7.734,,1.0,14
0,100.0,,1.0,14
0,14.501,,1.0,14
0,100.0,,1.0,14
0,107.95,9.0,6.0,14
0,311.95,0.0,1.0,14
0,221.99,4299.0,1.0,14
0,57.95,8.0,184.0,14
0,58.95,,158.0,14
1,500.0,42.0,1.0,14
0,68.95,8.0,1.0,14
0,107.95,,137.0,14
0,107.95,9.0,9.0,14
0,117.0,2.0,1.0,14
0,317.5,5.0,2.0,14
0,121.95,,92.0,14
0,186.0,15.0,1.0,14
0,107.0,562.0,2.0,14
0,107.95,,2.0,14
0,88.51,,2.0,14
0,100.0,,1.0,14
0,47.95,,6.0,14
0,644.95,,1.0,14
0,43.95,,181.0,14
0,117.0,2.0,2.0,14
0,107.95,,2.0,15
0,209.95,4.0,134.0,15
0,184.95,,1.0,15
0,244.72,1040.0,1.0,15
0,57.95,12.0,2.0,15
0,17.95,18.0,8.0,15
0,39.0,21.0,4.0,15
0,39.0,,12.0,15
0,82.95,,3.0,15
0,87.95,,163.0,15
0,159.95,601.0,13.0,15
0,58.95,,141.0,15
0,222.0,1.0,1.0,15
0,44.5,,1.0,15
0,373.42,,1.0,15
0,107.95,91.0,1.0,15
0,117.0,4.0,1.0,15
0,335.0,,2.0,15
0,35.95,19.0,5.0,15
0,36.5,,1.0,15
0,117.0,1.0,2.0,15
0,107.95,,7.0,15
0,347.95,4.0,5.0,15
0,115.0,,1.0,15
0,103.95,26.0,4.0,15
0,50.0,,1.0,15
0,129.95,,1.0,15
0,68.5,47.0,1.0,15
0,57.95,,1.0,15
0,259.95,9.0,2.0,15
0,83.95,,1.0,15
0,117.0,32.0,7.0,15
0,67.95,3.0,3.0,15
0,27.793,,1.0,15
0,47.95,3.0,184.0,15
0,49.54,1.0,1.0,15
0,15.0,,2.0,15
0,103.95,26.0,4.0,15
0,15.95,,10.0,15
0,35.95,1.0,94.0,15
0,59.0,3.0,1.0,15
0,107.0,0.0,17.0,15
0,59.0,,1.0,15
0,994.0,15.0,1.0,15
0,97.0,822.0,3.0,15
0,129.95,,3.0,15
0,117.0,6.0,1.0,15
0,47.95,,1.0,15
0,29.5,16.0,1.0,15
0,148.95,,1.0,15
0,57.95,3.0,1.0,15
0,57.95,,3.0,15
0,50.95,,3.0,15
0,335.0,,2.0,15
0,27.793,,1.0,15
0,171.0,,6.0,15
0,82.95,,2.0,15
0,117.0,,6.0,15
0,797.0,3.0,2.0,15
0,39.0,33.0,1.0,15
0,335.0,,2.0,15
0,141.0,4.0,2.0,15
0,68.5,5.0,1.0,15
0,57.95,,1.0,15
0,27.793,,1.0,15
0,150.0,,1.0,15
0,98.95,,1.0,15
0,280.0,14.0,2.0,15
0,29.5,16.0,2.0,15
0,49.0,5.0,1.0,15
0,108.95,,1.0,15
0,361.95,,260.0,15
0,49.0,,1.0,15
0,335.0,,111.0,15
0,117.0,9.0,5.0,15
0,994.0,,1.0,15
0,57.95,8.0,8.0,15
0,15.95,,1.0,15
0,30.95,51.0,4.0,15
0,200.0,,1.0,15
0,59.0,12.0,1.0,15
0,311.95,,2.0,15
0,209.95,,1.0,15
0,554.0,,1.0,15
0,98.5,16.0,2.0,15
0,54.5,1905.0,3.0,15
0,261.95,4.0,1.0,15
0,57.95,0.0,163.0,15
0,511.95,,3.0,15
0,47.95,17.0,2.0,15
0,31.298,,1.0,15
0,35.95,20.0,7.0,15
0,68.0,,13.0,15
0,117.0,3.0,1.0,15
0,44.0,,1.0,15
0,57.95,,5.0,15
0,209.95,,1.0,15
0,107.95,0.0,1.0,15
0,117.0,14.0,1.0,15
0,47.95,12.0,20.0,15
0,67.95,,4.0,15
0,335.0,,2.0,15
0,309.95,2.0,1.0,15
0,107.95,2406.0,2.0,15
0,59.0,14.0,2.0,15
0,57.95,0.0,3.0,15
0,2079.95,,1.0,15
0,126.95,9.0,92.0,15
0,35.346,,1.0,15
0,64.95,,2.0,15
0,761.95,,2.0,15
0,634.95,1498.0,1.0,15
0,70.95,,1.0,15
0,159.95,0.0,109.0,15
0,391.27,,1.0,15
0,31.298,,1.0,15
0,26.95,209.0,1.0,15
0,39.0,0.0,1.0,15
0,350.0,,1.0,15
0,82.95,4.0,2.0,15
0,59.0,48.0,1.0,15
0,144.95,10.0,1.0,15
0,107.95,5.0,3.0,15
0,77.0,1.0,3.0,15
0,125.0,,3.0,15
0,29.0,,2.0,15
0,49.0,18.0,1.0,15
0,117.0,,1.0,15
0,39.0,4796.0,1.0,15
0,20.0,,2.0,15
0,20.0,,2.0,15
0,1852.21,38.0,1.0,15
0,31.418,,1.0,15
0,49.0,7.0,260.0,15
0,924.0,4.0,3.0,15
0,30.95,5.0,2.0,15
0,107.95,,1.0,15
0,159.95,54.0,1.0,15
0,1852.21,38.0,1.0,15
0,24.0,,4.0,15
0,107.95,22.0,3.0,15
0,75.0,6.0,2.0,15
0,270.0,35.0,1.0,15
0,39.0,,1.0,15
0,35.0,,1.0,15
0,47.95,7.0,4.0,15
0,34.0,13.0,1.0,15
0,411.95,,6.0,15
0,20.694,,1.0,15
0,39.0,0.0,1.0,15
0,37.46,,1.0,15
0,297.92,0.0,1.0,15
0,35.0,,2.0,15
0,57.95,,5.0,15
0,34.198,,1.0,15
0,57.95,8.0,2.0,15
0,30.95,1330.0,4.0,15
0,34.0,10.0,3.0,15
0,107.95,,1.0,15
0,58.97,9.0,1.0,15
0,297.92,0.0,1.0,15
0,87.0,129.0,3.0,15
0,82.95,,4.0,15
0,45.919,,2.0,15
0,507.95,0.0,10.0,15
0,107.95,,1.0,15
0,48.95,,1.0,15
0,35.95,0.0,6.0,15
0,311.95,12.0,4.0,15
0,1264.95,,1.0,15
0,57.95,,3.0,15
0,18.126,,1.0,15
0,107.95,3.0,1.0,15
0,57.95,15.0,2.0,15
0,78.788,,1.0,15
0,63.95,18.0,1.0,15
0,57.95,,2.0,15
0,117.0,3.0,1.0,15
0,57.95,,3.0,15
0,54.95,,1.0,15
0,507.95,0.0,10.0,15
0,77.0,,2.0,15
0,39.95,9.0,3.0,16
0,87.0,13.0,1.0,16
0,92.0,3.0,1.0,16
0,49.0,6.0,1.0,16
0,764.97,,1.0,16
0,100.0,,1.0,16
1,15.0,,3.0,16
0,103.97,,4.0,16
0,32.97,,1.0,16
0,27.0,2.0,7.0,16
0,59.0,0.0,12.0,16
0,159.95,2.0,3.0,16
0,25.95,30.0,154.0,16
0,107.95,1.0,1.0,16
0,67.95,,1.0,16
0,149.95,,87.0,16
0,117.0,28.0,1.0,16
0,100.0,,1.0,16
0,25.0,,1.0,16
0,67.95,840.0,3.0,16
0,220.171,,5.0,16
0,20.95,30.0,154.0,16
0,401.79,0.0,2.0,16
0,352.07,5.0,1.0,16
0,226.0,,2.0,16
0,25.0,,1.0,16
0,39.394,,1.0,16
0,117.0,1.0,1.0,16
0,401.79,0.0,2.0,16
0,82.95,414.0,4.0,16
0,50.0,,1.0,16
0,117.0,28.0,1.0,16
0,25.0,,1.0,16
0,107.95,57.0,1.0,16
0,220.171,,5.0,16
0,319.41,,1.0,16
0,30.95,21.0,4.0,16
0,24.0,17.0,2.0,16
0,59.0,15.0,2.0,16
0,659.78,9.0,3.0,16
0,417.01,2134.0,1.0,16
0,57.95,,2.0,16
0,75.0,,1.0,16
0,209.95,9.0,2.0,16
0,100.0,,2.0,16
0,117.0,,1.0,16
0,794.95,8.0,4.0,16
0,77.95,8.0,2.0,16
0,301.95,,1.0,16
0,47.95,,2.0,16
0,59.0,11.0,1.0,16
0,343.29,13.0,1.0,16
0,33.714,,2.0,16
0,117.0,,1.0,16
0,319.41,,2.0,16
0,55.0,,2.0,16
0,107.95,,14.0,16
0,50.0,22.0,1.0,16
0,108.95,44.0,1.0,16
0,25.0,,1.0,16
0,860.37,,1.0,16
0,335.0,14.0,111.0,16
0,401.79,0.0,2.0,16
0,117.0,5.0,10.0,16
0,57.95,6.0,2.0,16
0,58.95,356.0,1.0,16
0,47.611,,1.0,16
0,25.95,15.0,2.0,16
0,21.993,,3.0,16
0,100.0,,2.0,16
0,226.0,14.0,1.0,16
0,35.95,29.0,1.0,16
0,57.0,121.0,5.0,16
0,97.0,,2.0,16
0,1044.95,35.0,1.0,16
0,100.0,5.0,10.0,16
0,20.0,,2.0,16
0,70.933,,1.0,16
0,184.95,11.0,5.0,16
0,97.95,1.0,4.0,16
0,159.95,9.0,5.0,16
0,498.44,14.0,1.0,16
0,737.0,23.0,1.0,16
0,36.252,,1.0,16
0,861.95,15.0,1.0,16
0,57.95,7.0,4.0,16
0,117.0,79.0,1.0,16
0,227.56,0.0,1.0,16
0,46.95,0.0,8.0,16
0,47.95,1.0,136.0,16
0,401.79,,2.0,16
0,59.0,5.0,1.0,16
0,87.95,,1.0,16
0,47.95,,3.0,16
0,100.0,5.0,11.0,16
0,102.95,9.0,6.0,16
0,25.95,216.0,3.0,16
0,117.0,0.0,4.0,16
0,104.95,10.0,2.0,16
0,59.0,,1.0,16
0,117.0,79.0,1.0,16
0,554.0,34.0,2.0,16
0,31.95,,4.0,16
0,171.0,,1.0,16
0,53.29,,1.0,16
0,401.79,,3.0,16
0,77.0,,1.0,16
0,107.95,14.0,1.0,16
0,75.0,,1.0,16
0,67.95,10.0,8.0,16
0,57.95,2.0,1.0,16
0,43.97,12.0,7.0,16
0,226.0,31.0,1.0,16
0,134.95,6.0,3.0,16
0,742.95,0.0,1.0,16
0,30.814,,2.0,16
0,107.95,7.0,5.0,16
0,50.0,,1.0,16
0,107.95,7.0,4.0,16
0,70.933,,1.0,16
0,70.933,,2.0,16
0,107.95,,10.0,16
1,554.0,5.0,1.0,16
0,130.5,3.0,1.0,16
0,112.0,,1.0,16
0,77.0,5.0,8.0,16
0,59.0,7.0,2.0,16
0,57.95,15.0,1.0,16
0,112.95,79.0,100.0,16
0,7.251,,4.0,16
0,37.763,,1.0,16
0,107.95,2.0,6.0,16
0,77.0,3.0,3.0,16
0,36.95,9.0,2.0,16
0,150.0,,1.0,16
0,209.95,7.0,1.0,16
0,83.0,,1.0,16
0,335.0,1134.0,1.0,16
0,14.863,,1.0,16
0,141.0,510.0,3.0,16
0,88.213,,1.0,16
0,71.48,,3.0,16
0,30.95,,2.0,16
0,44.5,,1.0,16
0,30.95,19.0,3.0,16
0,196.0,305.0,1.0,16
0,47.95,2.0,2.0,16
0,107.95,2.0,6.0,16
0,57.95,34.0,5.0,16
0,57.95,6.0,8.0,16
0,514.0,7.0,1.0,16
0,100.0,,1.0,16
0,53.95,4.0,2.0,16
0,171.0,3.0,3.0,16
0,87.95,3.0,1.0,16
0,335.0,1134.0,1.0,16
0,554.0,2.0,1.0,16
0,57.95,,2.0,16
0,35.527,,2.0,16
0,100.0,,1.0,16
0,59.0,18.0,6.0,16
0,100.0,,1.0,16
0,390.0,0.0,1.0,16
0,59.0,18.0,6.0,16
0,20.18,,2.0,16
0,335.0,4.0,2.0,16
0,107.95,,9.0,16
0,77.0,6.0,2.0,16
0,57.95,0.0,2.0,16
0,1405.95,27.0,1.0,16
0,34.0,0.0,4.0,16
0,424.95,,1.0,16
0,100.0,,2.0,16
0,209.95,2.0,4.0,16
0,107.95,,18.0,16
0,335.0,2.0,1.0,16
0,49.0,,123.0,16
0,55.95,,4.0,16
0,40.0,5.0,3.0,16
0,226.0,1.0,2.0,16
0,524.95,,1.0,16
0,107.95,,9.0,16
0,117.0,,1.0,16
0,49.0,,2.0,16
0,35.95,10.0,4.0,16
0,77.95,,3.0,16
1,171.0,16.0,1.0,16
1,59.0,,4.0,16
1,171.0,16.0,1.0,16
0,49.0,5.0,1.0,16
0,42.95,,7.0,16
0,108.95,,2.0,16
0,50.0,,5.0,16
0,30.95,,14.0,16
0,174.0,3.0,1.0,16
0,42.95,,7.0,16
0,54.5,7.0,1.0,16
0,205.95,4.0,119.0,16
0,14.561,,5.0,16
0,0.498,,7.0,17
0,154.97,1061.0,11.0,17
0,55.0,20.0,1.0,17
0,107.95,5.0,2.0,17
0,29.5,,4.0,17
0,35.95,,7.0,17
0,209.95,2.0,82.0,17
0,150.0,,1.0,17
0,61.95,3.0,3.0,17
0,63.95,16.0,5.0,17
0,134.95,1803.0,17.0,17
0,147.95,,5.0,17
0,57.58,,1.0,17
0,59.0,2.0,2.0,17
0,146.0,17.0,3.0,17
0,107.95,2.0,3.0,17
0,107.95,2.0,3.0,17
0,210.95,,1.0,17
0,59.0,615.0,5.0,17
0,159.95,14.0,1.0,17
0,57.58,,1.0,17
0,108.95,11.0,2.0,17
0,35.97,,142.0,17
0,209.95,2.0,82.0,17
0,107.95,9.0,4.0,17
0,445.0,78.0,1.0,17
0,30.95,,162.0,17
0,49.0,6.0,1.0,17
0,48.95,16.0,9.0,17
0,17.95,11.0,6.0,17
0,77.0,10.0,2.0,17
0,34.0,406.0,1.0,17
0,370.0,18.0,1.0,17
0,29.0,563.0,1.0,17
0,39.636,,1.0,17
0,39.95,1032.0,1.0,17
0,57.95,,135.0,17
0,2503.97,,10.0,17
0,59.0,8.0,2.0,17
0,500.0,3.0,1.0,17
0,107.95,,1.0,17
0,85.326,,1.0,17
0,171.0,,9.0,17
0,500.0,,2.0,17
0,108.95,10.0,3.0,17
0,67.95,,1.0,17
0,83.95,0.0,1.0,17
0,51.961,,2.0,17
0,2079.95,,1.0,17
0,117.0,42.0,1.0,17
0,67.95,8.0,1.0,17
0,35.95,22.0,1.0,17
0,67.95,5.0,14.0,17
0,928.95,990.0,1.0,17
0,29.0,1.0,1.0,17
0,500.0,3.0,1.0,17
0,160.5,,1.0,17
0,57.95,1.0,18.0,17
0,57.58,,2.0,17
0,500.0,,2.0,17
0,150.0,,1.0,17
0,268.265,,1.0,17
0,14.138,,1.0,17
0,77.0,3.0,1.0,17
0,40.0,,1.0,17
0,29.0,11.0,1.0,17
0,222.0,18.0,1.0,17
0,2079.95,,1.0,17
0,80.0,7.0,1.0,17
0,66.16,,1.0,17
0,834.0,12.0,1.0,17
0,159.95,,6.0,17
0,49.0,6.0,1.0,17
0,30.95,543.0,96.0,17
0,33.95,15.0,146.0,17
0,464.95,,1.0,17
0,204.97,6.0,2.0,17
0,100.0,,1.0,17
0,30.95,14.0,5.0,17
0,47.95,,5.0,17
0,107.95,3.0,128.0,17
0,47.95,1.0,18.0,17
0,103.95,,5.0,17
0,105.131,,1.0,17
0,54.5,,6.0,17
0,390.0,,6.0,17
0,54.5,,6.0,17
0,390.0,,6.0,17
0,486.37,,1.0,17
0,834.0,15.0,1.0,17
0,1044.95,,1.0,17
0,48.97,19.0,2.0,17
0,412.65,,1.0,17
0,50.0,,1.0,17
0,411.95,,3.0,17
0,39.0,,2.0,17
0,19.697,,3.0,17
0,87.0,,4.0,17
0,226.0,4.0,1.0,17
0,21.751,,1.0,17
0,59.0,4.0,2.0,17
0,141.0,129.0,1.0,17
0,37.249,,1.0,17
0,49.0,4.0,6.0,17
0,42.95,,1.0,17
0,141.0,2251.0,1.0,17
0,226.0,,79.0,17
0,150.95,7.0,2.0,17
0,49.95,,1.0,17
0,105.95,0.0,1.0,17
0,107.95,10.0,1.0,17
0,117.0,,3.0,17
0,25.0,,1.0,17
0,26.283,,1.0,17
0,59.0,10.0,2.0,17
0,21.691,,2.0,17
0,59.0,2.0,1.0,17
0,117.0,,2.0,17
0,30.95,3.0,4.0,17
0,49.0,20.0,1.0,17
0,255.0,,3.0,17
0,53.97,,162.0,17
0,117.0,8.0,2.0,17
0,67.067,,1.0,17
0,53.97,,162.0,17
0,67.95,179.0,8.0,17
0,335.0,5.0,2.0,17
0,934.95,,1.0,17
0,35.0,,1.0,17
0,66.704,,2.0,17
0,19.939,,3.0,17
0,49.0,1.0,2.0,17
0,31.95,5.0,147.0,17
0,226.0,,5.0,17
0,445.0,26.0,1.0,17
0,108.95,,1.0,17
0,39.0,4.0,2.0,17
0,107.95,3.0,2.0,17
0,82.95,3.0,4.0,17
1,171.0,99.0,2.0,17
0,59.0,1.0,1.0,17
0,9.667,,1.0,17
0,335.0,5.0,2.0,17
0,511.95,,2.0,17
0,59.0,,1.0,17
0,63.97,,91.0,17
0,102.0,0.0,17.0,17
0,117.0,53.0,8.0,17
0,414.94,7.0,5.0,17
0,65.95,,13.0,17
0,150.0,,1.0,17
0,59.0,,2.0,17
0,30.0,10.0,1.0,17
0,53.97,1724.0,2.0,17
0,30.95,,2.0,17
0,59.0,,1.0,17
0,51.0,9.0,2.0,17
0,87.95,11.0,121.0,17
0,36.95,0.0,120.0,17
0,39.0,4.0,4.0,17
0,117.0,,1.0,17
0,279.95,12.0,1.0,17
0,14.622,,2.0,17
0,57.95,14.0,114.0,17
0,97.95,6.0,1.0,17
0,514.0,7.0,1.0,17
0,186.0,40.0,3.0,17
0,59.0,184.0,3.0,17
0,159.95,242.0,22.0,17
0,226.0,29.0,2.0,17
0,134.95,29.0,1.0,17
0,209.95,5.0,6.0,17
0,107.95,2.0,3.0,17
0,29.0,3.0,8.0,17
0,117.0,0.0,1.0,17
0,57.95,2.0,3.0,17
0,57.95,1.0,150.0,17
0,57.95,,136.0,17
0,309.95,,3.0,17
0,226.0,29.0,2.0,17
0,55.0,4.0,1.0,17
0,176.729,,1.0,17
0,36.95,,1.0,17
0,301.95,88.0,2.0,17
0,57.95,149.0,3.0,17
0,82.95,2.0,3.0,17
0,171.0,17.0,1.0,17
1,171.0,8.0,2.0,17
0,142.289,,1.0,17
0,107.95,,102.0,17
0,26.95,863.0,3.0,17
0,226.0,,1.0,17
0,100.0,,1.0,17
0,309.95,,1.0,17
0,119.994,,1.0,17
0,445.0,,111.0,17
0,226.0,,3.0,17
0,150.0,,1.0,17
0,50.0,,1.0,17
0,97.0,2.0,1.0,17
0,411.95,1.0,3.0,17
0,100.0,,1.0,17
0,226.0,,3.0,17
0,159.0,11.0,2.0,17
0,106.037,,2.0,17
0,22.053,,1.0,17
0,39.0,,1.0,17
0,7.009,,2.0,17
0,34.0,970.0,1.0,17
0,117.0,2.0,1.0,17
0,26.95,863.0,3.0,18
0,7.009,,1.0,18
0,107.95,1699.0,6.0,18
0,1564.95,1477.0,1.0,18
0,22.053,,1.0,18
0,209.95,,2.0,18
0,226.0,3.0,114.0,18
0,524.95,337.0,1.0,18
0,106.037,,3.0,18
1,39.0,,1.0,18
0,319.95,,1.0,18
0,107.95,19.0,8.0,18
0,67.95,,16.0,18
0,643.18,2.0,1.0,18
0,2813.95,6.0,1.0,18
0,1564.95,0.0,1.0,18
0,59.0,,1.0,18
0,112.99,579.0,1.0,18
0,335.0,418.0,1.0,18
0,117.0,5.0,1.0,18
0,25.95,,107.0,18
0,57.95,,3.0,18
0,67.95,3.0,2.0,18
0,67.95,3.0,2.0,18
0,50.0,166.0,13.0,18
0,642.95,7.0,1.0,18
0,141.0,200.0,1.0,18
0,106.037,,3.0,18
0,67.95,18.0,140.0,18
0,524.95,337.0,1.0,18
0,97.95,8.0,2.0,18
0,49.0,2.0,1.0,18
0,40.0,3.0,2.0,18
0,25.95,17.0,5.0,18
0,25.0,,1.0,18
0,27.95,,1.0,18
0,23.926,,1.0,18
0,250.0,,3.0,18
0,107.95,3.0,1.0,18
0,57.95,9.0,5.0,18
0,105.0,6.0,4.0,18
0,226.0,1.0,1.0,18
0,57.95,17.0,3.0,18
0,17.884,,1.0,18
0,159.95,8.0,2.0,18
0,107.95,,104.0,18
0,107.95,3.0,1.0,18
0,113.227,,1.0,18
0,107.95,3.0,1.0,18
0,92.0,6.0,13.0,18
0,107.95,,1.0,18
0,146.0,472.0,1.0,18
0,29.0,18.0,12.0,18
0,117.0,,11.0,18
0,335.0,,1.0,18
0,58.95,7.0,1.0,18
0,117.0,6.0,1.0,18
0,113.227,,2.0,18
0,49.0,1.0,1.0,18
0,341.32,6.0,1.0,18
0,57.95,8.0,3.0,18
0,117.0,54.0,1.0,18
0,49.95,4.0,12.0,18
0,394.36,,1.0,18
0,49.0,100.0,2.0,18
0,50.33,,2.0,18
0,25.95,,144.0,18
0,26.95,4.0,1.0,18
0,146.0,0.0,1.0,18
0,77.0,4.0,1.0,18
0,41.0,1.0,2.0,18
0,40.0,,1.0,18
0,50.33,,2.0,18
0,226.0,22.0,1.0,18
0,168.0,2.0,37.0,18
0,77.0,4.0,1.0,18
0,564.95,58.0,1.0,18
0,1589.36,,1.0,18
0,55.0,29.0,2.0,18
0,72.746,,3.0,18
0,53.97,,1.0,18
0,49.0,5.0,1.0,18
0,117.0,,1.0,18
0,3511.95,,2.0,18
0,57.95,5.0,2.0,18
0,49.0,18.0,2.0,18
0,1564.95,11.0,1.0,18
0,34.0,18.0,2.0,18
0,59.0,4.0,5.0,18
0,1011.95,,2.0,18
0,59.0,,1.0,18
0,57.95,5.0,3.0,18
0,160.95,13.0,1.0,18
0,280.0,788.0,2.0,18
0,30.95,1.0,2.0,18
0,47.95,1.0,1.0,18
0,39.152,,1.0,18
0,105.95,2.0,3.0,18
0,34.95,16.0,1.0,18
0,171.0,19.0,1.0,18
0,279.48,,1.0,18
0,311.95,2.0,133.0,18
0,33.95,,2.0,18
0,100.0,11.0,2.0,18
0,47.95,,1.0,18
0,100.0,11.0,2.0,18
0,226.0,614.0,1.0,18
0,53.97,39.0,2.0,18
0,226.0,2.0,1.0,18
0,11.48,,1.0,18
0,34.0,2.0,1.0,18
0,82.95,,5.0,18
0,334.6,,3.0,18
0,11.48,,2.0,18
0,311.95,0.0,179.0,18
0,119.95,,1.0,18
0,25.95,19.0,4.0,18
0,2346.95,,1.0,18
0,311.95,0.0,179.0,18
0,312.95,7.0,2.0,18
0,107.95,821.0,2.0,18
1,70.087,,8.0,18
0,150.0,,1.0,18
0,269.95,337.0,1.0,18
0,47.95,5.0,1.0,18
0,49.0,3.0,1.0,18
1,70.087,,9.0,18
0,95.95,,2.0,18
1,70.087,,9.0,18
0,57.95,19.0,1.0,18
0,63.97,21.0,2.0,18
0,77.338,,3.0,18
0,107.95,99.0,4.0,18
0,117.0,13.0,11.0,18
0,159.95,478.0,36.0,18
0,92.0,2.0,2.0,18
0,250.0,,2.0,18
0,67.95,,4.0,18
0,77.338,,4.0,18
0,311.95,80.0,2.0,18
0,39.394,,3.0,18
0,250.0,,2.0,18
0,59.0,21.0,1.0,18
0,1643.35,952.0,2.0,18
0,97.95,2.0,2.0,18
0,77.338,,5.0,18
0,77.95,,1.0,18
0,59.0,1064.0,3.0,18
0,59.0,5.0,9.0,18
0,100.0,,1.0,18
0,107.95,,3.0,18
0,311.95,1899.0,2.0,18
0,113.227,,3.0,18
0,97.0,0.0,17.0,18
0,200.0,,1.0,18
0,54.136,,5.0,18
0,57.95,11.0,1.0,18
0,67.95,33.0,5.0,18
0,92.0,19.0,5.0,18
0,57.95,8.0,2.0,18
0,68.5,4.0,2.0,18
0,54.136,,5.0,18
0,57.95,,2.0,18
0,128.332,,1.0,18
0,35.95,5.0,4.0,18
0,652.0,,9.0,18
0,171.0,17.0,1.0,18
0,1258.44,,1.0,18
0,100.0,,1.0,18
0,54.136,,5.0,18
0,115.0,4.0,1.0,18
1,29.0,3.0,1.0,18
0,171.0,18.0,1.0,18
0,34.0,668.0,1.0,18
0,213.0,,1.0,18
0,1482.95,12.0,1.0,18
0,456.27,,1.0,18
0,117.0,,1.0,18
0,57.95,5.0,9.0,18
0,59.0,4.0,3.0,18
0,226.0,,1.0,18
0,209.95,2263.0,2.0,18
0,57.95,,1.0,18
0,25.95,,107.0,18
0,12.809,,1.0,18
0,117.0,15.0,1.0,18
0,171.0,17.0,1.0,18
0,332.0,,1.0,18
0,171.0,2.0,1.0,18
0,115.0,4.0,1.0,18
0,90.0,,1.0,18
0,200.0,,1.0,18
0,44.107,,5.0,18
0,66.704,,2.0,18
1,29.0,0.0,2.0,18
0,20.0,,5.0,18
0,34.0,3.0,1.0,18
0,29.062,,2.0,18
0,1511.52,24.0,1.0,18
0,685.95,15.0,1.0,18
0,685.95,15.0,1.0,18
0,77.0,,1.0,18
0,1511.52,24.0,1.0,18
0,33.534,,1.0,18
0,34.0,0.0,2.0,18
0,117.0,,1.0,18
0,42.898,,1.0,18
0,49.0,,1.0,18
0,1497.4,0.0,1.0,18
0,68.95,4.0,1.0,18
0,117.0,9.0,6.0,18
0,50.0,,1.0,18
0,107.95,,1.0,18
0,42.898,,1.0,18
0,546.95,,1.0,18
0,117.0,11.0,3.0,18
0,107.95,0.0,1.0,18
0,349.96,2508.0,1.0,18
0,35.95,4.0,5.0,18
0,103.97,,1.0,18
0,42.898,,1.0,18
0,15.0,2240.0,5.0,18
0,104.708,,1.0,18
0,226.0,1.0,3.0,18
0,87.95,0.0,108.0,18
0,42.898,,1.0,18
0,54.0,6.0,1.0,18
0,130.5,,4.0,18
0,50.0,,3.0,18
0,222.0,,1.0,18
0,150.0,,1.0,18
0,311.95,,2.0,18
0,57.95,1.0,1.0,18
0,30.95,0.0,3.0,18
0,390.0,,8.0,19
0,29.0,295.0,1.0,19
0,378.0,6.0,1.0,19
0,1855.88,8.0,1.0,19
0,209.95,82.0,4.0,19
0,54.0,6.0,2.0,19
0,34.0,3.0,6.0,19
1,26.947,,1.0,19
0,87.95,5.0,18.0,19
0,72.746,,3.0,19
0,25.0,,1.0,19
0,107.95,14.0,1.0,19
0,244.95,,1.0,19
0,226.0,4.0,106.0,19
0,93.97,2.0,2.0,19
0,335.0,25.0,4.0,19
0,30.95,20.0,1.0,19
0,335.0,25.0,4.0,19
0,29.122,,3.0,19
0,56.95,,8.0,19
0,209.95,31.0,1.0,19
0,59.0,,1.0,19
0,102.0,0.0,1.0,19
0,548.95,1039.0,1.0,19
0,244.95,,2.0,19
0,179.95,,1.0,19
0,26.95,202.0,1.0,19
0,107.95,14.0,1.0,19
0,200.0,,1.0,19
0,87.0,,1.0,19
0,107.95,,2.0,19
0,209.95,,8.0,19
0,113.0,3.0,2.0,19
